date,area,cumulative_cases,cumulative_deaths,cumulative_vaccinated,daily_cases_roll_avg,daily_deaths_roll_avg
2022-10-21,South West,1916130.0,12279.0,4440847.0,865.7142857142857,14.285714285714286
2022-10-22,South West,1916677.0,12279.0,4441173.0,838.4285714285714,14.285714285714286
2022-10-23,South West,1917282.0,12279.0,4441240.0,787.2857142857143,14.285714285714286
2022-10-24,South West,1918033.0,12279.0,4441391.0,726.7142857142857,14.285714285714286
2022-10-25,South West,1918673.0,12279.0,4441569.0,684.8571428571429,14.285714285714286
2022-10-26,South West,1919265.0,12279.0,4441802.0,646.8571428571429,14.285714285714286
2022-10-27,South West,1919759.0,12376.0,4442051.0,615.7142857142857,13.857142857142858
2022-10-28,South West,1920237.0,12376.0,4442236.0,586.7142857142857,13.857142857142858
2022-10-29,South West,1920644.0,12376.0,4442535.0,566.7142857142857,13.857142857142858
2022-10-30,South West,1921116.0,12376.0,4442633.0,547.7142857142857,13.857142857142858
2022-10-31,South West,1921728.0,12376.0,4442704.0,527.8571428571429,13.857142857142858
2022-11-01,South West,1922197.0,12376.0,4442804.0,503.42857142857144,13.857142857142858
2022-11-02,South West,1922605.0,12376.0,4442877.0,477.14285714285717,13.857142857142858
2022-11-03,South West,1922960.0,12490.0,4443001.0,457.2857142857143,16.285714285714285
2022-11-04,South West,1923280.0,12490.0,4443078.0,434.7142857142857,16.285714285714285
2022-11-05,South West,1923535.0,12490.0,4443428.0,413.0,16.285714285714285
2022-11-06,South West,1923872.0,12490.0,4443506.0,393.7142857142857,16.285714285714285
2022-11-07,South West,1924347.0,12490.0,4443588.0,374.14285714285717,16.285714285714285
2022-11-08,South West,1924725.0,12490.0,4443689.0,361.14285714285717,16.285714285714285
2022-11-09,South West,1925078.0,12490.0,4443816.0,353.2857142857143,16.285714285714285
2022-11-10,South West,1925415.0,12574.0,4443956.0,350.7142857142857,12.0
2022-11-11,South West,1925732.0,12574.0,4444034.0,350.2857142857143,12.0
2022-11-12,South West,1925973.0,12574.0,4444324.0,348.2857142857143,12.0
2022-11-13,South West,1926319.0,12574.0,4444381.0,349.57142857142856,12.0
2022-11-14,South West,1926694.0,12574.0,4444449.0,335.2857142857143,12.0
2022-11-15,South West,1927032.0,12574.0,4444521.0,329.57142857142856,12.0
2022-11-16,South West,1927365.0,12574.0,4444612.0,326.7142857142857,12.0
2022-11-17,South West,1927671.0,12647.0,4444694.0,322.2857142857143,10.428571428571429
2022-11-18,South West,1927962.0,12647.0,4444757.0,318.57142857142856,10.428571428571429
2022-11-19,South West,1928214.0,12647.0,4445044.0,320.14285714285717,10.428571428571429
2022-11-20,South West,1928539.0,12647.0,4445092.0,317.14285714285717,10.428571428571429
2022-11-21,South West,1928949.0,12647.0,4445141.0,322.14285714285717,10.428571428571429
2022-11-22,South West,1929362.0,12647.0,4445205.0,332.85714285714283,10.428571428571429
2022-11-23,South West,1929743.0,12647.0,4445306.0,339.7142857142857,10.428571428571429
2022-11-24,South West,1930094.0,12696.0,4445386.0,346.14285714285717,7.0
2022-11-25,South West,1930428.0,12696.0,4445455.0,352.2857142857143,7.0
2022-11-26,South West,1930717.0,12696.0,4445657.0,357.57142857142856,7.0
2022-11-27,South West,1931116.0,12696.0,4445701.0,368.14285714285717,7.0
2022-11-28,South West,1931595.0,12696.0,4445770.0,378.0,7.0
2022-11-29,South West,1932093.0,12696.0,4445833.0,390.14285714285717,7.0
2022-11-30,South West,1932532.0,12696.0,4445922.0,398.42857142857144,7.0
2022-12-01,South West,1932924.0,12730.0,4445979.0,404.2857142857143,4.857142857142857
2022-12-02,South West,1933366.0,12730.0,4446020.0,419.7142857142857,4.857142857142857
2022-12-03,South West,1933673.0,12730.0,4446199.0,422.2857142857143,4.857142857142857
2022-12-04,South West,1934122.0,12730.0,4446245.0,429.42857142857144,4.857142857142857
2022-12-05,South West,1934732.0,12730.0,4446292.0,448.14285714285717,4.857142857142857
2022-12-06,South West,1935335.0,12730.0,4446369.0,463.14285714285717,4.857142857142857
2022-12-07,South West,1935759.0,12730.0,4446418.0,461.0,4.857142857142857
2022-12-08,South West,1935759.0,12777.0,4446418.0,,6.714285714285714
2021-01-03,Wales,161630.0,3620.0,27.0,,
2021-01-04,Wales,164289.0,3645.0,27.0,,
2021-01-05,Wales,166675.0,3662.0,27.0,,
2021-01-06,Wales,168668.0,3738.0,27.0,,
2021-01-07,Wales,170335.0,3801.0,27.0,,
2021-01-08,Wales,171933.0,3857.0,27.0,,
2021-01-09,Wales,173075.0,3919.0,27.0,1893.7142857142858,50.714285714285715
2021-01-10,Wales,174251.0,3964.0,110.0,1803.0,49.142857142857146
2021-01-11,Wales,175987.0,3981.0,110.0,1671.142857142857,48.0
2021-01-12,Wales,177588.0,3997.0,110.0,1559.0,47.857142857142854
2021-01-13,Wales,179052.0,4063.0,110.0,1483.4285714285713,46.42857142857143
2021-01-14,Wales,180365.0,4117.0,110.0,1432.857142857143,45.142857142857146
2021-01-15,Wales,181579.0,4171.0,110.0,1378.0,44.857142857142854
2021-01-16,Wales,182584.0,4226.0,110.0,1358.4285714285713,43.857142857142854
2021-01-17,Wales,183411.0,4274.0,228.0,1308.5714285714287,44.285714285714285
2021-01-18,Wales,184809.0,4294.0,228.0,1260.2857142857142,44.714285714285715
2021-01-19,Wales,185890.0,4302.0,228.0,1186.0,43.57142857142857
2021-01-20,Wales,186862.0,4346.0,228.0,1115.7142857142858,40.42857142857143
2021-01-21,Wales,187771.0,4392.0,228.0,1058.0,39.285714285714285
2021-01-22,Wales,188543.0,4459.0,228.0,994.8571428571429,41.142857142857146
2021-01-23,Wales,189085.0,4486.0,228.0,928.7142857142857,37.142857142857146
2021-01-24,Wales,189482.0,4530.0,624.0,867.2857142857143,36.57142857142857
2021-01-25,Wales,190332.0,4553.0,624.0,789.0,37.0
2021-01-26,Wales,191064.0,4561.0,624.0,739.1428571428571,37.0
2021-01-27,Wales,191767.0,4610.0,624.0,700.7142857142857,37.714285714285715
2021-01-28,Wales,192425.0,4666.0,624.0,664.8571428571429,39.142857142857146
2021-01-29,Wales,193025.0,4695.0,624.0,640.2857142857143,33.714285714285715
2021-01-30,Wales,193512.0,4720.0,624.0,632.4285714285714,33.42857142857143
2021-01-31,Wales,193977.0,4754.0,1034.0,642.1428571428571,32.0
2021-02-01,Wales,194589.0,4775.0,1034.0,608.1428571428571,31.714285714285715
2021-02-02,Wales,195186.0,4782.0,1034.0,588.8571428571429,31.571428571428573
2021-02-03,Wales,195765.0,4832.0,1034.0,571.1428571428571,31.714285714285715
2021-02-04,Wales,196266.0,4867.0,1034.0,548.7142857142857,28.714285714285715
2021-02-05,Wales,196767.0,4912.0,1034.0,534.5714285714286,31.0
2021-02-06,Wales,197126.0,4961.0,1034.0,516.2857142857143,34.42857142857143
2021-02-07,Wales,197410.0,4989.0,2977.0,490.42857142857144,33.57142857142857
2021-02-08,Wales,197902.0,5001.0,2977.0,473.2857142857143,32.285714285714285
2021-02-09,Wales,198366.0,5011.0,2977.0,454.2857142857143,32.714285714285715
2021-02-10,Wales,198814.0,5032.0,2977.0,435.57142857142856,28.571428571428573
2021-02-11,Wales,199191.0,5059.0,2977.0,417.85714285714283,27.428571428571427
2021-02-12,Wales,199599.0,5084.0,2977.0,404.57142857142856,24.571428571428573
2021-02-13,Wales,199880.0,5106.0,2977.0,393.42857142857144,20.714285714285715
2021-02-14,Wales,200168.0,5121.0,5540.0,394.0,18.857142857142858
2021-02-15,Wales,200620.0,5137.0,5540.0,388.2857142857143,19.428571428571427
2021-02-16,Wales,201062.0,5145.0,5540.0,385.14285714285717,19.142857142857142
2021-02-17,Wales,201435.0,5175.0,5540.0,374.42857142857144,20.428571428571427
2021-02-18,Wales,201778.0,5189.0,5540.0,369.57142857142856,18.571428571428573
2021-02-19,Wales,202087.0,5205.0,5540.0,355.42857142857144,17.285714285714285
2021-02-20,Wales,202354.0,5221.0,5540.0,353.42857142857144,16.428571428571427
2021-02-21,Wales,202628.0,5237.0,42973.0,351.42857142857144,16.571428571428573
2021-02-22,Wales,202964.0,5246.0,42973.0,334.85714285714283,15.571428571428571
2021-02-23,Wales,203252.0,5250.0,42973.0,312.85714285714283,15.0
2021-02-24,Wales,203516.0,5263.0,42973.0,297.2857142857143,12.571428571428571
2021-02-25,Wales,203741.0,5284.0,42973.0,280.42857142857144,13.571428571428571
2021-02-26,Wales,203943.0,5300.0,42973.0,265.14285714285717,13.571428571428571
2021-02-27,Wales,204082.0,5316.0,42973.0,246.85714285714286,13.571428571428571
2021-02-28,Wales,204289.0,5340.0,103920.0,237.28571428571428,14.714285714285714
2021-03-01,Wales,204533.0,5343.0,103920.0,224.14285714285714,13.857142857142858
2021-03-02,Wales,204770.0,5344.0,103920.0,216.85714285714286,13.428571428571429
2021-03-03,Wales,204979.0,5356.0,103920.0,209.0,13.285714285714286
2021-03-04,Wales,205178.0,5366.0,103920.0,205.28571428571428,12.142857142857142
2021-03-05,Wales,205309.0,5378.0,103920.0,195.14285714285714,11.571428571428571
2021-03-06,Wales,205478.0,5385.0,103920.0,199.42857142857142,10.285714285714286
2021-03-07,Wales,205624.0,5403.0,103920.0,190.71428571428572,9.428571428571429
2021-03-08,Wales,205882.0,5403.0,103920.0,192.71428571428572,9.0
2021-03-09,Wales,206047.0,5406.0,103920.0,182.42857142857142,9.285714285714286
2021-03-10,Wales,206249.0,5412.0,103920.0,181.42857142857142,8.428571428571429
2021-03-11,Wales,206477.0,5424.0,103920.0,185.57142857142858,8.285714285714286
2021-03-12,Wales,206683.0,5436.0,103920.0,196.28571428571428,8.285714285714286
2021-03-13,Wales,206873.0,5442.0,103920.0,199.28571428571428,8.142857142857142
2021-03-14,Wales,207032.0,5452.0,103920.0,201.14285714285714,7.0
2021-03-15,Wales,207228.0,5454.0,103920.0,192.28571428571428,7.285714285714286
2021-03-16,Wales,207411.0,5455.0,103920.0,194.85714285714286,7.0
2021-03-17,Wales,207594.0,5463.0,103920.0,192.14285714285714,7.285714285714286
2021-03-18,Wales,207812.0,5467.0,103920.0,190.71428571428572,6.142857142857143
2021-03-19,Wales,207989.0,5476.0,103920.0,186.57142857142858,5.714285714285714
2021-03-20,Wales,208141.0,5482.0,103920.0,181.14285714285714,5.714285714285714
2021-03-21,Wales,208280.0,5488.0,103920.0,178.28571428571428,5.142857142857143
2021-03-22,Wales,208478.0,5488.0,103920.0,178.57142857142858,4.857142857142857
2021-03-23,Wales,208641.0,5488.0,103920.0,175.71428571428572,4.714285714285714
2021-03-24,Wales,208831.0,5491.0,103920.0,176.71428571428572,4.0
2021-03-25,Wales,209030.0,5495.0,103920.0,174.0,4.0
2021-03-26,Wales,209182.0,5498.0,103920.0,170.42857142857142,3.142857142857143
2021-03-27,Wales,209269.0,5505.0,103920.0,161.14285714285714,3.2857142857142856
2021-03-28,Wales,209372.0,5505.0,103920.0,156.0,2.4285714285714284
2021-03-29,Wales,209495.0,5506.0,103920.0,145.28571428571428,2.5714285714285716
2021-03-30,Wales,209633.0,5506.0,103920.0,141.71428571428572,2.5714285714285716
2021-03-31,Wales,209741.0,5507.0,103920.0,130.0,2.2857142857142856
2021-04-01,Wales,209835.0,5509.0,103920.0,115.0,2.0
2021-04-02,Wales,209899.0,5509.0,103920.0,102.42857142857143,1.5714285714285714
2021-04-03,Wales,209957.0,5511.0,103920.0,98.28571428571429,0.8571428571428571
2021-04-04,Wales,210033.0,5511.0,103920.0,94.42857142857143,0.8571428571428571
2021-04-05,Wales,210105.0,5519.0,103920.0,87.14285714285714,1.8571428571428572
2021-04-06,Wales,210210.0,5521.0,103920.0,82.42857142857143,2.142857142857143
2021-04-07,Wales,210315.0,5521.0,103920.0,82.0,2.0
2021-04-08,Wales,210405.0,5527.0,103920.0,81.42857142857143,2.5714285714285716
2021-04-09,Wales,210477.0,5528.0,103920.0,82.57142857142857,2.7142857142857144
2021-04-10,Wales,210528.0,5528.0,103920.0,81.57142857142857,2.4285714285714284
2021-04-11,Wales,210583.0,5531.0,103920.0,78.57142857142857,2.857142857142857
2021-04-12,Wales,210690.0,5531.0,103920.0,83.57142857142857,1.7142857142857142
2021-04-13,Wales,210754.0,5533.0,103920.0,77.71428571428571,1.7142857142857142
2021-04-14,Wales,210834.0,5533.0,103920.0,74.14285714285714,1.7142857142857142
2021-04-15,Wales,210904.0,5535.0,103920.0,71.28571428571429,1.1428571428571428
2021-04-16,Wales,210964.0,5535.0,103920.0,69.57142857142857,1.0
2021-04-17,Wales,211002.0,5535.0,103920.0,67.71428571428571,1.0
2021-04-18,Wales,211056.0,5538.0,103920.0,67.57142857142857,1.0
2021-04-19,Wales,211130.0,5540.0,103920.0,62.857142857142854,1.2857142857142858
2021-04-20,Wales,211187.0,5542.0,103920.0,61.857142857142854,1.2857142857142858
2021-04-21,Wales,211250.0,5542.0,103920.0,59.42857142857143,1.2857142857142858
2021-04-22,Wales,211305.0,5543.0,103920.0,57.285714285714285,1.1428571428571428
2021-04-23,Wales,211353.0,5543.0,103920.0,55.57142857142857,1.1428571428571428
2021-04-24,Wales,211391.0,5543.0,103920.0,55.57142857142857,1.1428571428571428
2021-04-25,Wales,211423.0,5546.0,103920.0,52.42857142857143,1.1428571428571428
2021-04-26,Wales,211480.0,5548.0,103920.0,50.0,1.1428571428571428
2021-04-27,Wales,211540.0,5548.0,103920.0,50.42857142857143,0.8571428571428571
2021-04-28,Wales,211588.0,5548.0,103920.0,48.285714285714285,0.8571428571428571
2021-04-29,Wales,211643.0,5550.0,103920.0,48.285714285714285,1.0
2021-04-30,Wales,211677.0,5550.0,103920.0,46.285714285714285,1.0
2021-05-01,Wales,211709.0,5550.0,103920.0,45.42857142857143,1.0
2021-05-02,Wales,211736.0,5550.0,103920.0,44.714285714285715,0.5714285714285714
2021-05-03,Wales,211763.0,5550.0,103920.0,40.42857142857143,0.2857142857142857
2021-05-04,Wales,211819.0,5551.0,103920.0,39.857142857142854,0.42857142857142855
2021-05-05,Wales,211864.0,5551.0,103920.0,39.42857142857143,0.42857142857142855
2021-05-06,Wales,211929.0,5552.0,103920.0,40.857142857142854,0.2857142857142857
2021-05-07,Wales,211968.0,5552.0,103920.0,41.57142857142857,0.2857142857142857
2021-05-08,Wales,211999.0,5552.0,103920.0,41.42857142857143,0.2857142857142857
2021-05-09,Wales,212029.0,5552.0,103920.0,41.857142857142854,0.2857142857142857
2021-05-10,Wales,212071.0,5556.0,103920.0,44.0,0.8571428571428571
2021-05-11,Wales,212137.0,5557.0,103920.0,45.42857142857143,0.8571428571428571
2021-05-12,Wales,212199.0,5557.0,103920.0,47.857142857142854,0.8571428571428571
2021-05-13,Wales,212238.0,5558.0,103920.0,44.142857142857146,0.8571428571428571
2021-05-14,Wales,212282.0,5558.0,103920.0,44.857142857142854,0.8571428571428571
2021-05-15,Wales,212310.0,5558.0,103920.0,44.42857142857143,0.8571428571428571
2021-05-16,Wales,212341.0,5559.0,103920.0,44.57142857142857,1.0
2021-05-17,Wales,212392.0,5560.0,103920.0,45.857142857142854,0.5714285714285714
2021-05-18,Wales,212437.0,5560.0,103920.0,42.857142857142854,0.42857142857142855
2021-05-19,Wales,212472.0,5560.0,103920.0,39.0,0.42857142857142855
2021-05-20,Wales,212519.0,5561.0,103920.0,40.142857142857146,0.42857142857142855
2021-05-21,Wales,212571.0,5564.0,103920.0,41.285714285714285,0.8571428571428571
2021-05-22,Wales,212606.0,5564.0,103920.0,42.285714285714285,0.8571428571428571
2021-05-23,Wales,212627.0,5566.0,103920.0,40.857142857142854,1.0
2021-05-24,Wales,212668.0,5566.0,103920.0,39.42857142857143,0.8571428571428571
2021-05-25,Wales,212718.0,5566.0,103920.0,40.142857142857146,0.8571428571428571
2021-05-26,Wales,212748.0,5567.0,103920.0,39.42857142857143,1.0
2021-05-27,Wales,212785.0,5569.0,103920.0,38.0,1.1428571428571428
2021-05-28,Wales,212825.0,5569.0,103920.0,36.285714285714285,0.7142857142857143
2021-05-29,Wales,212866.0,5569.0,103920.0,37.142857142857146,0.7142857142857143
2021-05-30,Wales,212905.0,5569.0,103920.0,39.714285714285715,0.42857142857142855
2021-05-31,Wales,212965.0,5569.0,103920.0,42.42857142857143,0.42857142857142855
2021-06-01,Wales,213024.0,5569.0,103920.0,43.714285714285715,0.42857142857142855
2021-06-02,Wales,213105.0,5569.0,103920.0,51.0,0.2857142857142857
2021-06-03,Wales,213193.0,5569.0,103920.0,58.285714285714285,0.0
2021-06-04,Wales,213258.0,5569.0,103920.0,61.857142857142854,0.0
2021-06-05,Wales,213335.0,5569.0,103920.0,67.0,0.0
2021-06-06,Wales,213403.0,5569.0,103920.0,71.14285714285714,0.0
2021-06-07,Wales,213508.0,5570.0,103920.0,77.57142857142857,0.14285714285714285
2021-06-08,Wales,213625.0,5570.0,103920.0,85.85714285714286,0.14285714285714285
2021-06-09,Wales,213754.0,5570.0,103920.0,92.71428571428571,0.14285714285714285
2021-06-10,Wales,213895.0,5571.0,103920.0,100.28571428571429,0.2857142857142857
2021-06-11,Wales,214025.0,5571.0,103920.0,109.57142857142857,0.2857142857142857
2021-06-12,Wales,214110.0,5571.0,103920.0,110.71428571428571,0.2857142857142857
2021-06-13,Wales,214222.0,5572.0,103920.0,117.0,0.42857142857142855
2021-06-14,Wales,214381.0,5572.0,103920.0,124.71428571428571,0.2857142857142857
2021-06-15,Wales,214575.0,5572.0,103920.0,135.71428571428572,0.2857142857142857
2021-06-16,Wales,214764.0,5572.0,103920.0,144.28571428571428,0.2857142857142857
2021-06-17,Wales,214986.0,5572.0,103920.0,155.85714285714286,0.14285714285714285
2021-06-18,Wales,215160.0,5572.0,103920.0,162.14285714285714,0.14285714285714285
2021-06-19,Wales,215355.0,5572.0,103920.0,177.85714285714286,0.14285714285714285
2021-06-20,Wales,215542.0,5572.0,103920.0,188.57142857142858,0.0
2021-06-21,Wales,215884.0,5572.0,103920.0,214.71428571428572,0.0
2021-06-22,Wales,216228.0,5572.0,103920.0,236.14285714285714,0.0
2021-06-23,Wales,216641.0,5573.0,103920.0,268.14285714285717,0.14285714285714285
2021-06-24,Wales,217054.0,5573.0,103920.0,295.42857142857144,0.14285714285714285
2021-06-25,Wales,217431.0,5574.0,103920.0,324.42857142857144,0.2857142857142857
2021-06-26,Wales,217683.0,5574.0,103920.0,332.57142857142856,0.2857142857142857
2021-06-27,Wales,218047.0,5575.0,103920.0,357.85714285714283,0.42857142857142855
2021-06-28,Wales,218675.0,5575.0,103920.0,398.7142857142857,0.42857142857142855
2021-06-29,Wales,219312.0,5575.0,103920.0,440.57142857142856,0.42857142857142855
2021-06-30,Wales,219909.0,5575.0,103920.0,466.85714285714283,0.2857142857142857
2021-07-01,Wales,220554.0,5575.0,103920.0,500.0,0.2857142857142857
2021-07-02,Wales,221129.0,5575.0,103920.0,528.2857142857143,0.14285714285714285
2021-07-03,Wales,221626.0,5575.0,103920.0,563.2857142857143,0.14285714285714285
2021-07-04,Wales,222181.0,5575.0,103920.0,590.5714285714286,0.0
2021-07-05,Wales,222958.0,5577.0,103920.0,611.8571428571429,0.2857142857142857
2021-07-06,Wales,223729.0,5578.0,103920.0,631.0,0.42857142857142855
2021-07-07,Wales,224507.0,5578.0,103920.0,656.8571428571429,0.42857142857142855
2021-07-08,Wales,225220.0,5578.0,103920.0,666.5714285714286,0.42857142857142855
2021-07-09,Wales,225998.0,5579.0,103920.0,695.5714285714286,0.5714285714285714
2021-07-10,Wales,226654.0,5579.0,103920.0,718.2857142857143,0.5714285714285714
2021-07-11,Wales,227367.0,5579.0,103920.0,740.8571428571429,0.5714285714285714
2021-07-12,Wales,228283.0,5579.0,103920.0,760.7142857142857,0.2857142857142857
2021-07-13,Wales,229382.0,5580.0,103920.0,807.5714285714286,0.2857142857142857
2021-07-14,Wales,230588.0,5581.0,103920.0,868.7142857142857,0.42857142857142855
2021-07-15,Wales,231707.0,5581.0,103920.0,926.7142857142857,0.42857142857142855
2021-07-16,Wales,232663.0,5583.0,103920.0,952.1428571428571,0.5714285714285714
2021-07-17,Wales,233303.0,5583.0,103920.0,949.8571428571429,0.5714285714285714
2021-07-18,Wales,233922.0,5586.0,103920.0,936.4285714285714,1.0
2021-07-19,Wales,234832.0,5589.0,103920.0,935.5714285714286,1.4285714285714286
2021-07-20,Wales,235653.0,5589.0,103920.0,895.8571428571429,1.2857142857142858
2021-07-21,Wales,236455.0,5590.0,103920.0,838.1428571428571,1.2857142857142858
2021-07-22,Wales,237278.0,5594.0,103920.0,795.8571428571429,1.8571428571428572
2021-07-23,Wales,237962.0,5595.0,103920.0,757.0,1.7142857142857142
2021-07-24,Wales,238544.0,5595.0,103920.0,748.7142857142857,1.7142857142857142
2021-07-25,Wales,239074.0,5595.0,103920.0,736.0,1.2857142857142858
2021-07-26,Wales,239829.0,5597.0,103920.0,713.8571428571429,1.1428571428571428
2021-07-27,Wales,240597.0,5597.0,103920.0,706.2857142857143,1.1428571428571428
2021-07-28,Wales,241285.0,5603.0,103920.0,690.0,1.8571428571428572
2021-07-29,Wales,241974.0,5606.0,103920.0,670.8571428571429,1.7142857142857142
2021-07-30,Wales,242561.0,5610.0,103920.0,657.0,2.142857142857143
2021-07-31,Wales,243039.0,5610.0,103920.0,642.1428571428571,2.142857142857143
2021-08-01,Wales,243564.0,5615.0,103920.0,641.4285714285714,2.857142857142857
2021-08-02,Wales,244324.0,5616.0,103920.0,642.1428571428571,2.7142857142857144
2021-08-03,Wales,245060.0,5616.0,103920.0,637.5714285714286,2.7142857142857144
2021-08-04,Wales,245856.0,5620.0,103920.0,653.0,2.4285714285714284
2021-08-05,Wales,246644.0,5623.0,103920.0,667.1428571428571,2.4285714285714284
2021-08-06,Wales,247351.0,5623.0,103920.0,684.2857142857143,1.8571428571428572
2021-08-07,Wales,247931.0,5623.0,103920.0,698.8571428571429,1.8571428571428572
2021-08-08,Wales,248516.0,5626.0,103920.0,707.4285714285714,1.5714285714285714
2021-08-09,Wales,249473.0,5629.0,103920.0,735.5714285714286,1.8571428571428572
2021-08-10,Wales,250419.0,5630.0,103920.0,765.5714285714286,2.0
2021-08-11,Wales,251603.0,5630.0,103920.0,821.0,1.4285714285714286
2021-08-12,Wales,252862.0,5632.0,103920.0,888.2857142857143,1.2857142857142858
2021-08-13,Wales,253984.0,5634.0,103920.0,947.5714285714286,1.5714285714285714
2021-08-14,Wales,254987.0,5634.0,103920.0,1008.0,1.5714285714285714
2021-08-15,Wales,256085.0,5638.0,103920.0,1081.2857142857142,1.7142857142857142
2021-08-16,Wales,257670.0,5641.0,103920.0,1171.0,1.7142857142857142
2021-08-17,Wales,259406.0,5641.0,103920.0,1283.857142857143,1.5714285714285714
2021-08-18,Wales,261188.0,5645.0,103920.0,1369.2857142857142,2.142857142857143
2021-08-19,Wales,263046.0,5647.0,103920.0,1454.857142857143,2.142857142857143
2021-08-20,Wales,264665.0,5651.0,103920.0,1525.857142857143,2.4285714285714284
2021-08-21,Wales,266055.0,5651.0,103920.0,1581.142857142857,2.4285714285714284
2021-08-22,Wales,267434.0,5656.0,103920.0,1621.2857142857142,2.5714285714285716
2021-08-23,Wales,269483.0,5658.0,103920.0,1687.5714285714287,2.4285714285714284
2021-08-24,Wales,271639.0,5658.0,103920.0,1747.5714285714287,2.4285714285714284
2021-08-25,Wales,273910.0,5662.0,103920.0,1817.4285714285713,2.4285714285714284
2021-08-26,Wales,276097.0,5663.0,103920.0,1864.4285714285713,2.2857142857142856
2021-08-27,Wales,278056.0,5668.0,103920.0,1913.0,2.4285714285714284
2021-08-28,Wales,279572.0,5668.0,103920.0,1931.0,2.4285714285714284
2021-08-29,Wales,281010.0,5671.0,103920.0,1939.4285714285713,2.142857142857143
2021-08-30,Wales,282798.0,5671.0,103920.0,1902.142857142857,1.8571428571428572
2021-08-31,Wales,285820.0,5672.0,103920.0,2025.857142857143,2.0
2021-09-01,Wales,288690.0,5677.0,103920.0,2111.4285714285716,2.142857142857143
2021-09-02,Wales,291371.0,5682.0,103920.0,2182.0,2.7142857142857144
2021-09-03,Wales,293718.0,5688.0,103920.0,2237.4285714285716,2.857142857142857
2021-09-04,Wales,295878.0,5688.0,103920.0,2329.4285714285716,2.857142857142857
2021-09-05,Wales,297986.0,5691.0,103920.0,2425.1428571428573,2.857142857142857
2021-09-06,Wales,300888.0,5699.0,103920.0,2584.285714285714,4.0
2021-09-07,Wales,303181.0,5702.0,103920.0,2480.1428571428573,4.285714285714286
2021-09-08,Wales,305563.0,5712.0,103920.0,2410.4285714285716,5.0
2021-09-09,Wales,307882.0,5721.0,103920.0,2358.714285714286,5.571428571428571
2021-09-10,Wales,309880.0,5726.0,103920.0,2308.8571428571427,5.428571428571429
2021-09-11,Wales,311824.0,5726.0,103920.0,2278.0,5.428571428571429
2021-09-12,Wales,313711.0,5734.0,103920.0,2246.4285714285716,6.142857142857143
2021-09-13,Wales,316697.0,5755.0,103920.0,2258.4285714285716,8.0
2021-09-14,Wales,319423.0,5760.0,103920.0,2320.285714285714,8.285714285714286
2021-09-15,Wales,322152.0,5770.0,103920.0,2369.8571428571427,8.285714285714286
2021-09-16,Wales,324903.0,5774.0,103920.0,2431.5714285714284,7.571428571428571
2021-09-17,Wales,327642.0,5782.0,103920.0,2537.4285714285716,8.0
2021-09-18,Wales,329880.0,5782.0,103920.0,2579.4285714285716,8.0
2021-09-19,Wales,332436.0,5797.0,103920.0,2675.0,9.0
2021-09-20,Wales,335810.0,5814.0,103920.0,2730.4285714285716,8.428571428571429
2021-09-21,Wales,339096.0,5821.0,103920.0,2810.4285714285716,8.714285714285714
2021-09-22,Wales,342445.0,5831.0,103920.0,2899.0,8.714285714285714
2021-09-23,Wales,345755.0,5837.0,103920.0,2978.8571428571427,9.0
2021-09-24,Wales,348456.0,5839.0,103920.0,2973.4285714285716,8.142857142857142
2021-09-25,Wales,350671.0,5839.0,103920.0,2970.1428571428573,8.142857142857142
2021-09-26,Wales,352876.0,5852.0,103920.0,2920.0,7.857142857142857
2021-09-27,Wales,355407.0,5864.0,103920.0,2799.5714285714284,7.142857142857143
2021-09-28,Wales,358005.0,5870.0,103920.0,2701.285714285714,7.0
2021-09-29,Wales,360382.0,5879.0,103920.0,2562.4285714285716,6.857142857142857
2021-09-30,Wales,362779.0,5892.0,103920.0,2432.0,7.857142857142857
2021-10-01,Wales,364740.0,5897.0,103920.0,2326.285714285714,8.285714285714286
2021-10-02,Wales,366411.0,5897.0,103920.0,2248.5714285714284,8.285714285714286
2021-10-03,Wales,368294.0,5907.0,103920.0,2202.5714285714284,7.857142857142857
2021-10-04,Wales,371256.0,5924.0,103920.0,2264.1428571428573,8.571428571428571
2021-10-05,Wales,374126.0,5926.0,103920.0,2303.0,8.0
2021-10-06,Wales,376908.0,5934.0,103920.0,2360.8571428571427,7.857142857142857
2021-10-07,Wales,379326.0,5942.0,103920.0,2363.8571428571427,7.142857142857143
2021-10-08,Wales,381549.0,5965.0,103920.0,2401.285714285714,9.714285714285714
2021-10-09,Wales,383521.0,5965.0,103920.0,2444.285714285714,9.714285714285714
2021-10-10,Wales,385394.0,5965.0,103920.0,2442.8571428571427,8.285714285714286
2021-10-11,Wales,388301.0,5973.0,103920.0,2435.0,7.0
2021-10-12,Wales,391683.0,5974.0,103920.0,2508.1428571428573,6.857142857142857
2021-10-13,Wales,394956.0,5978.0,103920.0,2578.285714285714,6.285714285714286
2021-10-14,Wales,398166.0,5990.0,103920.0,2691.4285714285716,6.857142857142857
2021-10-15,Wales,401415.0,6005.0,103920.0,2838.0,5.714285714285714
2021-10-16,Wales,404492.0,6005.0,103920.0,2995.8571428571427,5.714285714285714
2021-10-17,Wales,407362.0,6015.0,103920.0,3138.285714285714,7.142857142857143
2021-10-18,Wales,411416.0,6035.0,103920.0,3302.1428571428573,8.857142857142858
